scorer,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020,DLC_Resnet50_fish_twoMay24shuffle1_snapshot_020
bodyparts,head1,head1,head1,body1,body1,body1,tail1,tail1,tail1,head2,head2,head2,body2,body2,body2,tail2,tail2,tail2
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
95,39.3753,597.27203,0.21052614,34.550465,590.8235,0.31378177,35.12025,592.7443,0.21273822,282.62128,511.9443,0.26923108,45.756996,564.44836,0.24951139,47.61479,569.4429,0.1682998
96,65.77799,563.87506,0.19563226,35.129704,591.50726,0.30185792,35.182625,591.9549,0.20513295,282.1026,511.87,0.2758645,46.345512,563.9249,0.24791393,47.733925,569.03827,0.17883585
97,39.49002,597.6191,0.20665765,35.063885,591.55286,0.31551883,35.370228,592.4718,0.21702759,282.2152,511.54672,0.2746054,46.13967,564.00665,0.25628984,47.325596,569.0487,0.18508637
98,39.550762,597.5684,0.20281935,35.137505,591.66125,0.30395553,35.32808,592.2365,0.20786037,282.1017,511.62646,0.27058423,46.00887,563.9583,0.24973413,47.40819,568.99976,0.17883122
99,39.76283,597.7368,0.20403454,34.92838,591.54755,0.30830225,35.60018,592.7396,0.20665716,282.00388,511.37534,0.27907315,46.21777,564.0815,0.24589461,47.455437,569.03296,0.17492661
100,47.082443,597.61554,0.1979985,35.19102,591.8878,0.3102121,35.553307,592.58307,0.20754622,282.26947,510.77808,0.28573018,46.347626,564.02655,0.2466213,47.52208,569.0792,0.17663804
101,66.049576,564.0618,0.2042597,35.422676,591.5416,0.32012156,35.33286,592.3296,0.21803674,282.2886,510.62753,0.2921883,46.50217,563.887,0.2532033,47.40404,568.99066,0.18072335
102,66.06725,564.19495,0.20018893,35.388454,591.32025,0.3094201,35.3233,591.9741,0.2155948,281.9845,511.15442,0.2815975,46.413876,564.00494,0.25053653,47.429466,569.19165,0.17730632
103,65.96566,564.17413,0.20040406,35.276424,591.4449,0.30636963,35.652523,592.3074,0.2100669,281.5165,511.25278,0.27445602,46.296432,563.94653,0.24991974,47.48791,569.0108,0.17655993
104,66.053505,564.4538,0.20211242,35.44733,590.9129,0.3000434,36.067875,592.543,0.20706789,281.83356,510.76376,0.28141516,46.320107,563.7691,0.24814883,47.491917,568.8229,0.17357711
105,66.117744,564.4266,0.20538275,35.45063,591.009,0.30201897,36.097393,592.4199,0.20857123,62.953556,522.39044,0.27874905,46.151127,563.8645,0.25197658,47.39975,568.8705,0.17347956
106,66.112144,564.3044,0.21094188,35.259247,591.36224,0.29838786,35.612076,592.0555,0.21151353,280.92972,510.3246,0.28472427,46.538803,563.7169,0.25915912,47.406754,568.6588,0.18192455
107,66.04284,564.26953,0.20725414,35.890377,591.45013,0.2967405,35.541435,591.6955,0.20922579,281.0314,510.0334,0.28599298,46.605614,563.5658,0.25455105,47.183285,568.2813,0.17904171
108,66.05144,564.2305,0.20930803,35.579105,592.12555,0.31140968,35.506657,592.0157,0.21279313,281.15002,509.6593,0.29742917,46.667053,563.4088,0.2532762,47.422485,568.27484,0.17873506
109,66.120834,564.43353,0.20982486,35.986343,591.9508,0.30733576,35.576035,591.92206,0.21738254,281.07367,509.74432,0.2957437,46.924805,563.496,0.25456673,47.498367,568.4283,0.18207654
110,65.98087,564.08234,0.20386106,36.01605,591.7687,0.30327722,35.500748,591.67236,0.2131343,280.90637,510.02716,0.2879935,46.744194,563.23737,0.2438602,47.32018,567.99915,0.1761877
111,66.043205,564.3603,0.20185505,36.242016,591.4278,0.30126184,35.656155,591.4806,0.21556048,280.8793,509.80194,0.2904723,46.679497,563.48505,0.2428647,47.13461,568.31165,0.17225279
112,66.11586,564.483,0.20434928,35.961575,591.67944,0.31129023,35.77608,592.1575,0.2167333,280.84116,509.47223,0.29720733,46.62743,563.5442,0.24737898,47.27214,568.4191,0.17368633
113,66.06034,564.224,0.20538305,35.874527,591.8832,0.30618832,35.59032,591.93866,0.21535207,281.42993,509.33423,0.2993372,46.67487,563.3274,0.24869514,47.312073,568.1476,0.17736664
114,66.201355,564.2735,0.20616469,35.849346,591.45154,0.3051914,35.687046,591.96185,0.21816398,281.21432,509.53302,0.29782313,46.82681,563.32074,0.24943554,47.319996,568.1741,0.17487547
115,66.11116,564.322,0.20562157,35.77673,591.3039,0.30201003,35.445362,591.52637,0.21911871,281.15045,509.34808,0.30270863,46.67963,563.22974,0.24990043,47.44308,568.3011,0.17853653
116,66.19414,564.23645,0.20462605,35.954647,591.60675,0.30236962,35.47412,591.4495,0.21574247,280.8503,509.51697,0.2958874,47.002525,563.21844,0.24882093,47.486134,568.23413,0.1783156
117,66.19145,564.71344,0.20577988,36.104248,591.9736,0.30820644,35.55888,591.3578,0.21904452,280.68164,509.34467,0.297921,47.133644,563.35077,0.24812701,47.31434,568.4026,0.17807402
118,66.30466,564.6999,0.20514886,35.857903,591.28815,0.3010505,35.844616,591.4376,0.2152152,279.67365,509.82593,0.28239524,46.976654,563.08527,0.24802399,47.39396,568.25244,0.17730254
119,66.41542,564.81274,0.20398876,35.622936,591.2546,0.3069762,36.087276,592.2549,0.21172915,279.00128,510.50372,0.26616794,46.963577,563.2612,0.2428972,47.422127,568.2792,0.17057082
120,66.29436,564.5741,0.20849055,35.796814,591.75305,0.29716244,35.870728,591.6288,0.21408193,279.61523,511.3187,0.27795166,47.24717,563.1031,0.24803798,47.478523,568.19257,0.18023181
121,66.16677,564.64734,0.20913383,35.741863,592.0791,0.29339132,35.663967,591.322,0.21310265,278.81372,512.8369,0.2878175,47.115517,563.0934,0.24556462,47.314705,568.00806,0.17745696
122,66.13852,564.7564,0.21523312,37.7231,578.4665,0.29746553,35.70486,591.1096,0.21677415,277.4648,513.88464,0.275959,46.987022,563.1617,0.25174925,47.232407,568.2196,0.1790258
123,66.21758,564.8412,0.21559764,36.43036,591.8744,0.29029062,35.905956,591.22687,0.21617721,276.62332,512.6182,0.27198106,47.3896,563.20026,0.25128114,47.34773,568.0606,0.18036258
124,66.263214,564.8168,0.21689725,36.094906,592.4249,0.29838774,35.67008,591.162,0.21813598,64.902626,522.46436,0.26428765,47.259033,563.16864,0.25162026,47.181892,568.07837,0.18007085
125,66.27248,564.9043,0.21408519,36.251053,592.4765,0.29911754,35.89726,591.3558,0.21599138,65.07211,522.6843,0.26024932,47.1016,563.15283,0.2507983,47.131603,568.1357,0.18059546
126,66.3201,565.0546,0.20952106,36.392597,591.943,0.29232618,35.875,591.1082,0.21659338,65.08365,522.5677,0.25901252,47.2398,563.3326,0.2442661,47.120922,568.41,0.17210305
127,66.25603,564.9603,0.2090423,36.177223,592.0534,0.2920077,35.766277,591.18286,0.21201606,65.2754,522.44977,0.26292583,47.212032,563.10864,0.24415828,47.287315,568.1642,0.1744136
128,66.32593,564.9014,0.21516487,38.008442,578.87537,0.28605044,36.058914,591.24347,0.2134863,65.14326,522.6598,0.2617306,47.454792,562.9476,0.2500869,47.268147,567.8965,0.17896405
129,66.337524,564.9004,0.21183077,37.91042,578.66266,0.28392467,36.06605,591.26227,0.20929413,65.20648,522.38446,0.25968957,47.45101,562.82745,0.24694952,47.228138,567.76935,0.17719889
130,66.408295,565.05273,0.21533237,35.785076,591.8718,0.28893045,36.345,592.1598,0.21270908,65.3153,522.5559,0.25920466,47.55806,562.9773,0.24812828,47.396103,567.9295,0.17654037
131,66.487915,564.9239,0.2183538,35.89884,592.05194,0.2944664,36.24558,592.14246,0.2115347,65.66028,522.682,0.26047027,47.66886,562.6739,0.25284603,47.43399,567.7049,0.18088862
132,66.32614,564.89185,0.21574235,38.151375,578.92175,0.28158844,36.07284,590.9648,0.21109605,65.54676,522.4937,0.26437992,47.300213,562.7374,0.24825954,47.058224,567.83655,0.17696027
133,66.396706,564.75354,0.21385628,38.40249,578.7985,0.2812441,35.974846,590.9008,0.2123256,65.56794,522.631,0.26716143,47.22433,562.7259,0.24800909,46.956207,567.7875,0.17192826
134,66.71789,564.86646,0.21986853,35.989662,591.79407,0.2890627,35.92292,591.2651,0.2169821,66.03637,522.92194,0.269911,47.4189,562.57153,0.25759754,47.013153,567.9045,0.17794725
135,66.562035,564.77655,0.21510595,35.88028,591.7558,0.28999174,36.179028,591.97394,0.20839453,264.47095,510.6187,0.28033608,47.53839,562.57825,0.25249436,47.404305,567.6577,0.17472354
136,66.65435,564.6785,0.21383849,35.965435,591.5202,0.2845057,36.14005,591.71014,0.20521942,263.877,510.33963,0.28105855,47.706524,562.3135,0.25060606,47.494972,567.6335,0.17351612
137,66.538414,564.58093,0.21177271,35.849712,591.88916,0.29135343,35.675106,591.25256,0.21083422,263.1016,509.7995,0.2826019,47.68682,562.4312,0.24658379,47.42634,567.61816,0.17592375
138,66.588196,564.6987,0.21388954,35.46753,591.45404,0.28780025,35.913044,591.9789,0.21149406,262.21667,509.75092,0.29666772,47.735626,562.49506,0.24745858,47.42489,567.57684,0.17447445
139,66.62333,564.7987,0.22008446,35.480724,591.6869,0.28963965,35.83248,592.104,0.20876344,261.91904,509.14157,0.30270767,47.68917,562.58246,0.2525267,47.36782,567.5547,0.17505583
140,66.64406,565.0811,0.21846125,35.821854,592.26154,0.3042381,35.937042,592.0143,0.21505523,261.6178,508.6423,0.30612522,47.756496,562.82855,0.253941,47.40125,567.92505,0.17845863
141,66.66948,565.1726,0.21814671,35.560722,591.94586,0.31156847,35.668163,592.2549,0.21880151,259.29794,506.93738,0.3096875,47.704205,562.88385,0.2535545,47.533882,568.1212,0.17809065
142,66.66783,565.3175,0.21597497,35.698284,591.8687,0.30254892,35.822926,591.7736,0.21752246,258.77463,506.33337,0.29884332,47.93604,562.7855,0.24988142,47.493717,568.0358,0.17745665
143,66.70634,565.06396,0.22288401,35.714867,591.5975,0.2986966,36.168747,592.09375,0.21672471,260.17468,504.6529,0.3023742,47.9629,562.6986,0.25240195,47.40365,567.8188,0.17739181
144,66.736,565.07715,0.22298335,38.163727,579.0403,0.28269044,36.436844,591.4854,0.21274848,259.67712,504.46588,0.2995786,47.821064,562.71625,0.25415203,47.397255,567.95,0.1793004
145,66.48567,564.9003,0.22029875,36.410778,592.2725,0.2804441,36.282375,591.55286,0.20698498,259.55515,504.07233,0.3104723,48.007137,562.47705,0.24863714,47.470795,567.50433,0.17936093
146,66.513855,564.8927,0.2197215,35.954643,592.11743,0.286768,36.177807,591.703,0.21042411,259.3924,504.30875,0.31008452,48.06525,562.40955,0.24635455,47.61995,567.547,0.17515521
147,66.42263,564.97614,0.2154491,36.16685,592.63055,0.2869692,36.069447,591.41406,0.20590936,259.1187,504.11472,0.3058071,47.924957,562.7438,0.24247329,47.419903,567.71185,0.17185852
148,66.55485,564.8346,0.2169278,35.605595,591.7764,0.29375097,35.85225,592.06354,0.2118179,258.96744,503.9705,0.32029372,47.700485,562.5715,0.246871,47.388195,567.5653,0.1668517
149,66.46199,564.81854,0.21575144,35.90238,592.49066,0.28267744,36.037388,591.8559,0.2014825,258.54572,503.80298,0.3286528,47.84462,562.6536,0.24428633,47.52593,567.60724,0.17190847
150,66.55975,564.93976,0.21566364,36.105034,592.0491,0.27598283,36.48906,591.75793,0.20363875,258.4818,503.49826,0.32631737,47.730644,562.6371,0.2463029,47.472805,567.7218,0.17340125
151,66.66511,564.7646,0.2197924,36.11463,592.1814,0.28554597,36.12125,591.6628,0.20889263,257.99213,503.86575,0.31809783,47.80317,562.445,0.2467076,47.311726,567.5,0.17148595
152,66.59817,564.86743,0.21716034,36.10094,592.1266,0.27843383,36.544197,591.89075,0.20096108,257.68695,503.86533,0.31503725,47.802853,562.72015,0.2433351,47.508396,567.772,0.16929919
153,66.632515,564.7356,0.21616572,36.169067,591.6666,0.28144643,36.308064,591.66266,0.20618667,257.34897,503.74506,0.31496227,47.83318,562.4839,0.24175054,47.57326,567.6129,0.16982438
154,66.73751,564.7889,0.21713203,35.94619,591.4008,0.28936484,35.980385,591.52936,0.21237758,256.94855,503.56546,0.3067944,47.678047,562.55646,0.249082,47.434494,567.74554,0.17251381
155,66.73548,564.70886,0.21863377,35.894382,592.06995,0.29086655,36.055668,591.7204,0.20937473,256.70493,503.5522,0.30959618,47.8004,562.57306,0.24729079,47.294613,567.57983,0.17023341
156,66.70564,565.0899,0.22479558,35.76976,592.4136,0.29656208,36.10703,591.65625,0.21255806,256.04507,503.20734,0.28967446,48.1808,562.5788,0.2494112,47.289223,567.7082,0.17406297
157,66.664536,565.2641,0.22336748,35.906,592.2856,0.29719868,36.59113,592.5116,0.21143785,255.94785,503.2981,0.29004723,47.973045,562.535,0.25055245,47.340565,567.636,0.17449215
158,66.78312,565.5017,0.22401935,36.021828,591.63275,0.28662327,37.099083,592.81915,0.20781033,255.7226,503.09003,0.2923584,47.999107,562.79926,0.24969834,47.494503,567.84674,0.17003834
159,66.76222,565.2679,0.22597116,35.947018,591.9357,0.29130235,36.59968,592.0707,0.21338984,255.46384,503.10782,0.29241845,48.029213,562.5586,0.2528725,47.496838,567.87305,0.17482999
160,66.79401,565.19446,0.22417392,36.097008,591.70215,0.27967343,36.541702,591.7412,0.21240234,255.23677,503.01712,0.28946754,48.04727,562.47955,0.2497617,47.311615,567.7031,0.17109856
161,66.6935,565.1586,0.22589731,35.65011,591.9805,0.2887662,36.30121,592.3078,0.21236682,254.82565,503.00137,0.28495842,47.92858,562.3948,0.2549332,47.46451,567.60425,0.17960277
162,66.69383,565.1856,0.22245649,36.093082,591.8689,0.29051456,36.18154,591.8365,0.2159561,254.28082,503.0872,0.27853116,48.296875,562.64606,0.24920979,47.638462,567.8046,0.17622963
163,66.739914,564.97864,0.21874957,36.26717,592.2082,0.29541484,36.117577,591.68274,0.21256696,253.66095,502.95837,0.26967427,48.19382,562.4273,0.24487132,47.755577,567.7043,0.1740788
164,66.64375,565.0372,0.21295828,36.41711,592.3175,0.27823433,35.86331,591.7832,0.20378879,253.69363,502.72156,0.26722807,48.35077,562.6818,0.23715699,47.758415,567.649,0.1655367
165,66.6102,565.18854,0.2136446,36.272854,591.90186,0.28589782,36.26159,591.34454,0.20957617,253.32323,502.52536,0.26880884,48.446655,562.8519,0.2383148,47.75923,567.99677,0.17033464
166,66.596664,565.239,0.2181575,36.39452,591.6886,0.27666095,36.21829,590.93274,0.21015625,252.63525,502.51804,0.26410767,48.354126,562.8517,0.24372686,47.528015,568.00275,0.17371678
167,66.51841,565.0337,0.21927053,40.762947,576.4853,0.27039155,36.220478,591.0258,0.20722614,67.51382,523.0994,0.2672163,48.268005,562.60956,0.24306905,47.55258,567.7384,0.17346467
168,66.503975,565.092,0.21847558,36.589314,592.31116,0.27926913,36.619415,591.83014,0.20637022,252.15648,502.1635,0.25836998,58.106953,554.9435,0.2412216,47.30741,567.48236,0.1686796
169,66.580986,564.7844,0.2093144,36.58533,591.9139,0.2721813,36.435764,591.6095,0.20565282,251.75182,502.31247,0.25796938,58.264027,554.6616,0.23825614,47.246998,567.37756,0.16152525
170,66.48669,564.5477,0.20997222,36.72777,592.6937,0.271565,36.405415,591.2778,0.19872844,68.197174,523.7608,0.26484177,58.29196,554.61487,0.24037781,47.02856,567.2362,0.1579236
171,66.49528,564.20276,0.21532325,36.261482,593.16223,0.26621434,36.60525,591.78235,0.19215538,68.67299,524.12213,0.26632744,58.503582,554.32684,0.2422444,46.852684,566.7093,0.15807253
172,66.43911,564.16064,0.21649472,48.888363,561.7538,0.2702861,36.453007,591.3351,0.19689314,68.50588,524.07794,0.26670682,58.58824,554.5441,0.24259254,46.2949,566.5221,0.15395637
173,66.53308,563.3204,0.22184512,48.417286,561.0633,0.25914463,36.33726,590.3095,0.18915398,69.58521,521.6192,0.27832717,59.267204,553.99146,0.2434366,45.879684,566.0697,0.138883
174,66.78413,562.88403,0.23718598,48.481773,560.49225,0.27175283,35.997463,590.3902,0.1829219,70.0636,522.0075,0.28729424,59.3921,553.671,0.2537347,45.67756,565.2719,0.14042996
175,66.70875,562.8708,0.23336262,48.29094,560.61664,0.26520792,36.16352,590.11554,0.17628208,70.352516,522.2113,0.28267646,59.496376,553.4746,0.25024995,45.787914,565.5069,0.13824178
176,67.1023,562.41846,0.24060145,48.642776,559.6412,0.27537137,35.443375,589.2564,0.17891671,71.473595,522.4216,0.31817958,59.642563,553.02936,0.26528713,45.625896,564.62305,0.13928838
177,67.238686,562.4518,0.24517179,48.440994,559.3792,0.2819386,35.44086,588.97797,0.18882518,72.01291,522.67163,0.3251918,59.68774,552.8845,0.27151856,45.521877,564.67206,0.14575312
178,67.41005,562.432,0.24685566,48.501904,559.18286,0.2957318,36.621895,575.212,0.19414699,72.75723,522.6847,0.3218739,59.672607,552.8717,0.27193788,45.319237,564.4707,0.14368506
179,67.496475,562.60284,0.24511608,48.477932,559.2764,0.2967995,36.57424,575.397,0.19887747,73.3676,522.8924,0.3313399,59.786312,553.0221,0.2649841,45.216434,564.683,0.13618729
180,67.54266,562.602,0.24498768,48.57563,559.1312,0.29834804,36.31828,574.8688,0.20076837,73.831375,523.0777,0.31992394,59.753933,552.7713,0.26463634,45.11487,564.63074,0.13418174
181,67.592674,562.64923,0.24611594,48.608635,559.1845,0.30632368,34.800587,587.56683,0.20998882,71.691055,522.3401,0.31790847,59.721817,552.6921,0.26457343,45.059467,564.82,0.13919851
182,67.6454,562.9017,0.23751734,49.163673,558.77435,0.28759232,36.131355,575.4992,0.19914897,73.09462,522.63196,0.32321018,59.647484,552.50824,0.25759435,45.26264,564.6761,0.13142183
183,67.71866,563.10675,0.2327174,38.409225,561.1508,0.2781165,35.89023,575.31915,0.19441305,73.74198,522.867,0.31906214,59.51999,552.68835,0.2518759,45.51695,564.2416,0.13072084
184,67.88696,562.94385,0.23954439,49.221798,558.2544,0.29104963,35.866505,575.7112,0.20555888,73.33926,523.0375,0.3172082,59.486923,552.9938,0.256058,45.33444,564.30695,0.13391411
185,68.04492,563.1327,0.23692098,50.085434,557.7681,0.29987276,35.683624,575.47095,0.2115361,75.62994,523.40784,0.32459456,59.386906,552.39014,0.25382912,45.39927,563.6688,0.13317952
186,67.98292,563.11816,0.2361212,50.08121,557.49756,0.30102596,35.72883,575.24475,0.21185805,76.28816,522.9582,0.33189255,59.366566,552.468,0.2527533,45.49089,563.58594,0.14022155
187,67.91114,563.4008,0.23885766,50.2226,557.61383,0.29883614,35.935116,575.264,0.2102993,76.75595,523.2737,0.33034796,48.83267,557.94916,0.24982914,45.551834,563.63385,0.13841936
188,67.93076,563.3617,0.23824681,50.24478,557.21893,0.3043625,35.786533,574.4806,0.21313718,77.69542,523.16315,0.34006226,48.818848,557.5218,0.24987522,45.354027,563.1138,0.14211018
189,67.82397,563.6196,0.23864964,50.838127,557.3448,0.3002232,36.011856,574.91064,0.21545728,78.52925,523.1232,0.34027523,49.260414,557.685,0.24526867,45.486073,563.2448,0.14038543
190,67.76815,563.77313,0.23514834,50.701023,557.3573,0.3149275,35.790848,574.62305,0.22641326,78.92249,523.06036,0.34382144,48.974686,557.6848,0.24752419,45.14695,563.3374,0.14456275
191,67.82411,563.79144,0.22749189,50.70235,557.10785,0.30049622,35.696552,574.5334,0.2220357,79.54256,523.1312,0.34401217,59.236164,551.523,0.2446456,45.41302,563.2663,0.14343071
192,67.83561,563.97845,0.23057345,50.996445,557.58765,0.31600454,34.063934,586.2888,0.22366963,80.12457,522.89526,0.35086918,49.355385,557.7994,0.2428784,45.31339,563.29456,0.14312583
193,67.80614,563.91223,0.22650023,51.26871,557.4246,0.3122954,35.858112,574.76166,0.22713193,80.415504,522.81494,0.3453677,49.502567,557.6625,0.24238385,45.321648,563.36273,0.14429957
194,67.77425,564.03754,0.23186222,51.199715,557.64294,0.32186714,36.01392,575.00006,0.2315842,80.483055,522.9054,0.34915388,49.240192,557.89056,0.24776001,45.306393,563.659,0.14416358
195,67.78979,564.1284,0.22775073,51.504383,557.5877,0.31671625,35.89781,575.1271,0.23167552,80.58535,523.10187,0.33909255,49.6147,557.909,0.24263468,45.28829,563.552,0.13921866
196,67.860634,564.05133,0.22283167,51.271378,557.5455,0.31750038,35.55196,574.9241,0.23381484,80.4956,522.96954,0.34411538,51.515118,552.8714,0.24485365,45.28489,563.4709,0.14147237
197,67.82601,564.24493,0.21628398,39.227795,561.79095,0.30588743,35.629776,574.78906,0.22902943,81.06116,522.8686,0.34285888,51.678394,552.88214,0.23772079,45.589874,563.4814,0.13736138
198,67.89118,564.41583,0.21541405,51.45058,557.1149,0.3138304,35.989986,574.8385,0.23480894,82.13577,522.9798,0.34240222,50.03514,557.4088,0.23924813,45.550266,563.3255,0.14120044
199,67.89366,564.3701,0.22147621,51.52244,556.85535,0.31148347,36.059875,574.629,0.2312969,82.40019,522.91,0.3514357,50.198425,557.2131,0.24238232,45.857704,563.0622,0.1461728
200,67.97025,564.4261,0.21934977,51.469925,556.9874,0.30716768,36.197395,575.37964,0.22797464,82.77916,522.69415,0.350258,50.13458,557.3563,0.24804872,45.918816,563.3589,0.14840396
201,68.03427,564.49347,0.21687758,51.467903,556.8081,0.30970466,36.032246,575.09894,0.23180905,82.95358,522.57684,0.35636216,50.2126,557.19055,0.24858117,45.943386,563.4245,0.14990339
202,68.00467,564.65967,0.21372303,51.37789,557.05945,0.30465987,36.148907,575.81036,0.22975789,83.13928,522.77356,0.360169,49.98658,557.40155,0.24849558,45.94652,563.8214,0.14987579
203,67.92608,564.3086,0.21140477,51.75044,556.74896,0.307927,36.066525,574.90765,0.23955764,83.16233,523.03937,0.35629547,50.27695,557.1164,0.24445426,45.642475,563.361,0.15028776
204,67.82454,564.40656,0.21184146,52.373398,556.8926,0.31385586,36.020935,575.1936,0.2431085,83.34883,523.03046,0.35062587,50.86258,557.22253,0.24107088,45.6606,563.28357,0.15145865
205,67.86664,564.42883,0.21332398,52.372128,556.758,0.3093752,36.222073,575.0832,0.24350043,83.39778,523.2666,0.3507831,75.05488,551.75104,0.24261731,45.66986,563.41846,0.1509647
206,67.784706,564.5431,0.21064737,52.499966,556.88965,0.30906186,36.31583,575.0924,0.23809119,83.58343,523.66833,0.3452779,75.016205,551.6843,0.24287587,45.740063,563.46814,0.15608007
207,67.72784,564.37787,0.21093082,52.535404,556.977,0.30974817,36.21044,575.26154,0.24075256,83.443756,523.46216,0.34574634,74.96237,551.57916,0.24303201,45.69936,563.4554,0.15270013
208,67.89807,564.516,0.20993176,52.15228,557.3123,0.30938935,36.16251,575.6526,0.237911,83.49614,523.3107,0.3441699,75.01166,551.85284,0.23878215,45.705406,563.7245,0.14268373
209,83.280876,530.4304,0.20535555,52.440617,557.3307,0.3122366,36.199364,575.59076,0.24213861,83.73409,523.3248,0.3445812,75.03488,551.75354,0.24063022,45.749657,563.7653,0.14447647
210,67.766914,564.6698,0.20609893,52.46932,556.97595,0.31588677,36.284985,575.37866,0.2441304,83.64879,523.36694,0.34123826,74.9326,551.8722,0.23954247,45.73868,563.48517,0.15063545
211,83.36759,530.8851,0.20174202,52.67997,557.29895,0.31118843,36.350647,575.8337,0.24062966,83.89886,523.7073,0.33735424,74.86793,551.762,0.24314907,45.987297,563.8008,0.1482717
212,83.670876,530.64514,0.20695472,52.774994,557.32385,0.31591964,36.36054,575.63745,0.24087979,84.1628,523.55817,0.3440291,75.02329,551.6555,0.24501573,45.77954,563.7692,0.15161371
213,83.66828,530.79517,0.20434341,52.6117,557.15686,0.3121386,36.199844,575.38556,0.23780158,84.121346,523.7417,0.33785152,74.98649,551.6252,0.24574193,46.08869,563.57043,0.15153068
214,83.89163,530.79755,0.20868175,52.7463,557.7748,0.30359676,36.184586,576.31976,0.22774036,84.23049,523.697,0.34123632,74.98722,551.6568,0.24978453,46.38653,564.1727,0.14611425
215,83.94169,530.72363,0.20742692,52.82039,557.9255,0.30449226,33.916798,585.1973,0.23107778,84.46987,523.622,0.3416371,74.974304,551.7114,0.24861118,46.441673,564.4315,0.14679147
216,84.16138,531.28394,0.2039029,52.853046,558.2382,0.29708293,33.53192,585.1405,0.22869428,84.706345,523.7362,0.33357614,74.938065,551.491,0.25137022,46.634842,564.84143,0.14252189
217,83.978165,531.31256,0.2061404,52.951942,558.12256,0.3067377,33.620567,585.2362,0.23534314,84.52856,523.95294,0.3355683,74.80353,551.7376,0.2505434,46.491238,564.47565,0.14782
218,67.78728,564.91797,0.20078546,52.919243,557.9416,0.30231223,33.590805,585.52277,0.23330869,84.70487,523.9135,0.32813475,74.8849,551.6256,0.24528177,46.762203,564.4491,0.15253103
219,67.72612,564.9723,0.19885162,52.91457,558.0184,0.3006542,33.94205,585.75616,0.23220518,84.73805,524.0981,0.32887238,74.83353,551.491,0.24850978,46.62388,564.4519,0.15244684
220,84.171196,531.8488,0.19264609,52.891293,558.0728,0.29896381,34.133938,585.4596,0.22856434,84.77738,524.1967,0.32079017,74.873665,551.4855,0.24464525,46.5788,564.5065,0.14846104
221,67.682434,565.0695,0.19639817,53.14016,558.14764,0.30361483,33.7649,585.3329,0.23320813,84.9212,524.36707,0.3164261,74.80886,551.39087,0.24472916,276.13776,526.20386,0.16303477
222,84.15656,531.7137,0.19299328,53.078648,558.2648,0.29537734,33.79202,585.5482,0.23669201,84.80208,524.30096,0.32109413,74.957596,551.47296,0.24298805,277.34784,527.0495,0.17820206
223,84.43141,532.14355,0.19334887,53.415657,558.37915,0.2922815,33.84886,585.33246,0.23186441,85.05326,524.43567,0.3194019,74.91348,551.45605,0.24715659,46.707676,564.7255,0.14364997
224,84.52148,532.05786,0.19326383,53.419792,558.5248,0.28805414,33.758568,585.1823,0.23053338,238.95705,487.03894,0.31912678,75.02952,551.39795,0.24422306,46.71916,564.89594,0.14497095
225,84.635284,532.1143,0.19689092,53.534992,558.273,0.28198603,38.797905,579.0675,0.22735564,85.19516,524.5187,0.3205586,75.05929,551.34503,0.24846582,46.860065,564.9088,0.14389014
226,84.647385,532.3131,0.19524077,53.687977,558.7087,0.28277662,33.66985,584.8121,0.23244028,85.19866,524.75116,0.31781968,75.037025,551.2827,0.25120232,47.07504,565.29224,0.15186901
227,84.61781,532.56,0.19260845,53.570316,558.8603,0.28327033,33.77657,584.75836,0.23223098,85.25315,524.46246,0.3210777,74.97638,551.3041,0.24845055,46.919735,565.5022,0.15192866
228,84.76146,532.1725,0.19733164,38.67374,573.71533,0.28720155,33.921795,585.54895,0.24007437,85.657715,524.4696,0.32322925,75.108345,551.66223,0.24835941,47.082844,565.729,0.15198205
229,84.693596,532.2146,0.19385147,38.668842,573.60596,0.29085192,33.795258,584.96106,0.24055855,85.483574,524.43616,0.32136965,75.07122,551.45593,0.2477051,47.035744,565.91046,0.14968377
230,84.78714,532.20215,0.19949976,38.835827,573.779,0.2927396,33.72398,585.17883,0.24039774,85.68282,524.46173,0.3279605,75.11425,551.5851,0.24789242,47.177925,565.57996,0.15157595
